candidate_rank,gene_symbol,priority_group,best_evidence_class,best_evidence_rank,n_cell_types_present,cell_types,celltype_evidence_signature,n_class_A,n_class_B,n_class_C,n_class_D,n_class_E,n_class_F,n_best_class_celltypes,n_brain_AD_PD_concordant_celltypes,brain_concordant_all_present_celltypes,median_AD_brain_log2FC,median_PD_brain_log2FC,median_conservative_brain_abs_effect,max_conservative_brain_abs_effect,retina_expression,retinal_donors_detected,AD_retina_log2FC,AD_retina_pvalue,AD_retina_FDR,AD_retina_FDR_support_any_celltype,n_AD_retina_same_direction_celltypes,PD_AH_log2RFU_diff,PD_AH_pvalue,PD_AH_FDR,PD_aqueous_FDR_support_any_celltype,n_PD_aqueous_same_direction_celltypes,n_multimodal_directional_celltypes,n_multimodal_nominal_celltypes,n_multimodal_FDR_celltypes
13750,AL589740.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.02960579210443175,0.0752079597595053,0.09309620614070994,0.3939267988688717,False,0,,,,False,0,,,,False,0,0,0,0
13751,ISY1-RAB43,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.1524289917315117,0.06514799658867135,0.09273096641683154,0.2082053853823828,False,0,,,,False,0,,,,False,0,0,0,0
13752,AC008575.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.00583637515438375,0.05055581288838146,0.09262595254728284,0.3119027281934451,False,0,,,,False,0,,,,False,0,0,0,0
13753,AC012184.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.059095519141970254,0.0012910712601085991,0.09100220017978519,0.186587947070587,False,0,,,,False,0,,,,False,0,0,0,0
13754,AP001453.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.18493920580933446,0.10592545235535936,0.0900731848337892,0.1211223712385349,False,0,,,,False,0,,,,False,0,0,0,0
13755,AL121672.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.5151515454436562,-0.0204346662777768,0.09005005799591626,0.3161417027235128,False,0,,,,False,0,,,,False,0,0,0,0
13756,AC008758.6,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0545269375019862,-0.06824974824080735,0.0889918633866719,0.2036347910331413,False,0,,,,False,0,,,,False,0,0,0,0
13757,AP002884.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.5699615440356496,-0.038347742910114446,0.087941020984725,0.1582362982450852,False,0,,,,False,0,,,,False,0,0,0,0
13758,AL117350.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1845244093158875,0.18358161461614875,0.0873125964433276,0.2368695805587608,False,0,,,,False,0,,,,False,0,0,0,0
13759,AC093151.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.21725784937732415,0.20003231919627018,0.0868813310596542,0.0939008290893483,False,0,,,,False,0,,,,False,0,0,0,0
13760,NKAPD1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.2394762054203886,0.0865429634467597,0.0865429634467597,0.1094849159407317,False,0,,,,False,0,,,,False,0,0,0,0
13761,AL035563.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.017149983286650544,-0.044693947191523954,0.08647781460658155,0.1986784136775618,False,0,,,,False,0,,,,False,0,0,0,0
13762,AC108866.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.006334228056145655,-0.17847216567176433,0.0854999222823853,0.1574976812150748,False,0,,,,False,0,,,,False,0,0,0,0
13763,AC011287.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.15597701000841874,-0.03149315661836535,0.0852818903689051,0.141755240682169,False,0,,,,False,0,,,,False,0,0,0,0
13764,ATP5PD,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.10071318486324723,-0.0753958510522041,0.08516867693868119,0.1359114356887756,False,0,-0.4438566237659351,0.3377212232630554,0.8768494707880053,False,3,,,,False,0,0,0,0
13765,AC074032.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.2194296153127538,0.0953250273509335,0.0849030497652961,0.1439390206301958,False,0,,,,False,0,,,,False,0,0,0,0
13766,AC073332.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.481543786770983,0.1311798971185566,0.0848962815462731,0.3651994922538762,False,0,,,,False,0,,,,False,0,0,0,0
13767,TENT4B,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.27287776557670007,0.007879303433646002,0.0842176254155617,0.1399258289729629,False,0,,,,False,0,,,,False,0,0,0,0
13768,Z98884.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.3958633044541934,0.024688474813740747,0.08410846674153724,0.0921480429465477,False,0,,,,False,0,,,,False,0,0,0,0
13769,AC022414.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.24368065921055743,0.07578742411114125,0.0836762857814609,0.7618869920125126,False,0,,,,False,0,,,,False,0,0,0,0
13770,AL035071.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.02023620857261735,0.07134708749659405,0.08366216542188494,0.160191885334063,False,0,,,,False,0,,,,False,0,0,0,0
13771,AL049650.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1513680419554116,-0.07719092731274575,0.0820539253088241,0.1903131227168391,False,0,,,,False,0,,,,False,0,0,0,0
13772,ATP5IF1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.005371008449730999,-0.769413991544222,0.08147452665547465,0.4067097014600853,False,0,-0.2928164192684406,0.5794315651362649,0.8845539938434117,False,2,,,,False,0,0,0,0
13773,AC107375.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.02649361220034215,0.1496483513452819,0.08146423603090186,0.2101079990581517,False,0,,,,False,0,,,,False,0,0,0,0
13774,AL122035.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.190584439042069,0.06678188173405056,0.080576977314001,0.1311071244294079,False,0,,,,False,0,,,,False,0,0,0,0
13775,BRD3OS,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.03163870352610495,0.01916892738426565,0.08042704464792749,0.1177675610074174,False,0,,,,False,0,,,,False,0,0,0,0
13776,AC007285.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.1912618831740866,-0.03061145997463485,0.08042412616466504,0.171172979353818,False,0,,,,False,0,,,,False,0,0,0,0
13777,AC096564.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.02964957663013255,0.10634623979499584,0.08030518123925384,0.450457543653617,False,0,,,,False,0,,,,False,0,0,0,0
13778,AL117339.5,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.33326174778846807,-0.01653921627254575,0.08023607650409656,0.2251537597376151,False,0,,,,False,0,,,,False,0,0,0,0
13779,AL513550.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.11592846091163725,0.09261959048020516,0.07846507637218711,0.0955297084445204,False,0,,,,False,0,,,,False,0,0,0,0
13780,AC069287.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.7705463073216481,-0.020823244664345302,0.07782198659992101,0.5755708110117904,False,0,,,,False,0,,,,False,0,0,0,0
13781,TCEAL9,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.4010887222243489,0.0152768124984053,0.0776143025392256,0.2383318783581463,False,0,,,,False,0,,,,False,0,0,0,0
13782,AC087564.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.2962899001876676,0.01905629860247735,0.0775892523920598,0.1658036248959382,False,0,,,,False,0,,,,False,0,0,0,0
13783,AL356599.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.020064903176075,-0.14600125315490856,0.07726094755480875,0.2092514949994528,False,0,,,,False,0,,,,False,0,0,0,0
13784,AC009061.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.15638190667206897,0.04428227818640744,0.075713703194554,0.1279383436463941,False,0,,,,False,0,,,,False,0,0,0,0
13785,AC078881.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.33398788984809014,-0.010926749814098247,0.0755714390203173,0.2133444510980766,False,0,,,,False,0,,,,False,0,0,0,0
13786,AP002954.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.47362982289341915,-0.0999207841408428,0.07554878211399475,0.1149823956831561,False,0,,,,False,0,,,,False,0,0,0,0
13787,AC021097.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.5023392977022743,-0.03890089820448915,0.07514341984883985,0.1573443127058946,False,0,,,,False,0,,,,False,0,0,0,0
13788,AC073050.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.07837699505512022,-0.07505534404232385,0.07505534404232385,0.2359562111569532,False,0,,,,False,0,,,,False,0,0,0,0
13789,CNOT9,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.16176881548101835,-0.013884036590232551,0.07502548344385905,0.1749342202824245,False,0,-0.1667309779729961,0.789006795005408,0.9276913766821326,False,4,0.1451470370073224,0.8899400644611106,0.9155186021056002,False,2,0,0,0
13790,FP565260.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.05874646433325335,0.14878620186019914,0.07364569581644334,0.1194837561934588,False,0,,,,False,0,,,,False,0,0,0,0
13791,AC048382.5,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.6981481445921507,0.018350651238581053,0.0734880405049251,0.1695542040734414,False,0,,,,False,0,,,,False,0,0,0,0
13792,AC009404.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.4019241308507574,0.02742973498496455,0.0727529459808677,0.2682856970935718,False,0,,,,False,0,,,,False,0,0,0,0
13793,AC055855.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.33999954582996345,0.21531167596855938,0.07247328615827375,0.3365291475221775,False,0,,,,False,0,,,,False,0,0,0,0
13794,AP002075.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1132160160089905,-0.30467347515099097,0.07196373631626295,0.1868676435527925,False,0,,,,False,0,,,,False,0,0,0,0
13795,NIPSNAP2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1711888932522892,0.034519978965157905,0.07125253303929655,0.1019134403805004,False,0,-0.6782976568077501,0.4165788076969483,0.8768494707880053,False,4,,,,False,0,0,0,0
13796,AC108062.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.16427782997854556,0.010965553224678303,0.0705958614820819,0.15722672228386,False,0,,,,False,0,,,,False,0,0,0,0
13797,AL021707.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.5044037806499775,-0.1554309401591336,0.0705933409532846,0.1437956886398166,False,0,,,,False,0,,,,False,0,0,0,0
13798,AC073342.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.2855399579597145,-0.13396739314471195,0.07056767255859614,0.4960155468783103,False,0,,,,False,0,,,,False,0,0,0,0
13799,LINC02145,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.39450675762766907,-0.024874148846210302,0.07006574291706325,0.3236550555098373,False,0,,,,False,0,,,,False,0,0,0,0
13800,FO393400.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.49809499849270666,-0.0528846579561392,0.07003437697236915,0.2149958509036899,False,0,,,,False,0,,,,False,0,0,0,0
13801,SLC35E2A,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.35611642896249773,0.1137672525467617,0.06896133850920635,0.1221194589867562,False,0,,,,False,0,,,,False,0,0,0,0
13802,SGO2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0677068133975387,-0.11624847436056959,0.0677068133975387,0.13206022621233,False,0,,,,False,0,,,,False,0,0,0,0
13803,SHLD1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.2207589266640436,-0.0489031405837166,0.06752991296329455,0.1398233913812288,False,0,,,,False,0,,,,False,0,0,0,0
13804,MIA2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.07627160463426115,0.09222570734353719,0.06744968008240755,0.0945931093440635,False,0,-0.5440632346982213,0.5935473975267039,0.8851127791220113,False,1,,,,False,0,0,0,0
13805,FO393418.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.28035075737743254,-0.06082563803683585,0.0660117160981766,0.2378909903247566,False,0,,,,False,0,,,,False,0,0,0,0
13806,SELENOS,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.06614564643763246,-0.1313811194741134,0.0658893380727921,0.2379581996201488,False,0,-0.2852346607425531,0.6849771241641753,0.8998895469979937,False,2,1.249484207709992,0.0006525602936376,0.0070469082183907,False,0,0,0,0
13807,LINC02062,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.23826614823078074,-0.01949923306279635,0.06548365320650675,0.2352541910817232,False,0,,,,False,0,,,,False,0,0,0,0
13808,AL162431.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0981109140783222,0.08750659514158775,0.06495830709975414,0.1159811317088757,False,0,,,,False,0,,,,False,0,0,0,0
13809,AC119403.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.12459215907025785,-0.07083567648431044,0.06481249585872995,0.1236871545482758,False,0,,,,False,0,,,,False,0,0,0,0
13810,AC090825.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.5404003914666795,0.020107805410917952,0.0646817033460076,0.3817090797491377,False,0,,,,False,0,,,,False,0,0,0,0
13811,AC008050.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.20843186063970875,-0.032269721815431696,0.06425330259129425,0.3179016151065678,False,0,,,,False,0,,,,False,0,0,0,0
13812,AL583808.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.30118125131036455,-0.0631089760903165,0.0631089760903165,0.1361913872407953,False,0,,,,False,0,,,,False,0,0,0,0
13813,AC034195.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.010379535113094307,-0.06292873189153755,0.06292873189153755,0.136223626661563,False,0,,,,False,0,,,,False,0,0,0,0
13814,AL157911.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.13322789930648155,-0.13452899217293318,0.062730416656216,0.2796635136898248,False,0,,,,False,0,,,,False,0,0,0,0
13815,AC104662.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.472463157657789,0.040068982478799406,0.06267631201562335,0.1474106171258379,False,0,,,,False,0,,,,False,0,0,0,0
13816,AL021368.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.27604022166509523,-0.0873028347782447,0.06159350589984515,0.1325103534035132,False,0,,,,False,0,,,,False,0,0,0,0
13817,AL157400.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.008213672685247302,0.0455420944157546,0.0606996039044744,0.1072564922506479,False,0,,,,False,0,,,,False,0,0,0,0
13818,SELENOO,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.1145756256959163,-0.07585247212420304,0.060571728595409546,0.2346690579329715,False,0,,,,False,0,,,,False,0,0,0,0
13819,AC007114.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.5488636391209206,-0.2601072394338327,0.06037298647916445,0.3563272609263605,False,0,,,,False,0,,,,False,0,0,0,0
13820,AL133410.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0719195947906642,-0.0028732539825061,0.06036919966152605,0.13713378653044,False,0,,,,False,0,,,,False,0,0,0,0
13821,MCRIP1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.022430362849906606,-0.09612377619408245,0.05912558726465485,0.1393926655871355,False,0,-0.9445348690661176,0.1418074869387073,0.8768494707880053,False,2,,,,False,0,0,0,0
13822,AC108488.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.17086464719939895,0.035079848285785295,0.0589421235009694,0.2413500942296006,False,0,,,,False,0,,,,False,0,0,0,0
13823,KNL1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0760108909052752,-0.0409867166849584,0.05874975094205915,0.1166880736471413,False,0,,,,False,0,,,,False,0,0,0,0
13824,AL139353.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0740335522545613,-0.0970829175374142,0.0581371588125391,0.248885394500624,False,0,,,,False,0,,,,False,0,0,0,0
13825,NECTIN3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.12517687209471678,-0.006732117658843299,0.057176960920111,0.1241835328398066,False,0,,,,False,0,-1.7015757084423793,0.0235686256730718,0.0642488983167278,False,2,0,0,0
13826,RXYLT1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.07840545118466904,0.047764226858912295,0.057129935223199146,0.2166814504209146,False,0,,,,False,0,,,,False,0,0,0,0
13827,AC025682.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.10242220061666571,0.06738002643816655,0.056321382444861345,0.0613366832629163,False,0,,,,False,0,,,,False,0,0,0,0
13828,AC025580.3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.5058424712022804,0.0194565877894433,0.0560090935950895,0.1481942884432999,False,0,,,,False,0,,,,False,0,0,0,0
13829,AF117829.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0566668312502602,-0.045143561661672,0.0558202571361973,0.1637429456564396,False,0,,,,False,0,,,,False,0,0,0,0
13830,NCK1-DT,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.0958436311100184,0.046567770596616404,0.0552266995164285,0.0619217182467434,False,0,,,,False,0,,,,False,0,0,0,0
13831,AL136295.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.24816751335184434,0.01586021418824165,0.055183564297706295,0.0820748225237459,False,0,,,,False,0,,,,False,0,0,0,0
13832,AC231533.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.2703210641359681,0.0038161209641658506,0.05442149105820745,0.1790321064257082,False,0,,,,False,0,,,,False,0,0,0,0
13833,AL024498.1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.025557046690197746,-0.0218884534932629,0.0540442320022054,0.2054170378058154,False,0,,,,False,0,,,,False,0,0,0,0
13834,DCAF1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.0155657739374216,-0.043678734170902546,0.054011836195156995,0.1446104847838112,False,0,,,,False,0,,,,False,0,0,0,0
13835,FYB1,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,0.03079772377861624,-0.00048883728038265,0.05370563691544495,0.4873545101780505,False,0,,,,False,0,,,,False,0,0,0,0
13836,PCNX3,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.414164863178082,0.17813333416628824,0.05322237331817035,0.2548006749398029,False,0,,,,False,0,,,,False,0,0,0,0
13837,AL035530.2,P7_other,F_other_brain_convergence,6,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:F | Oligo:F,0,0,0,0,0,4,4,2,False,-0.013078142670375348,-0.15624971673524002,0.0529103824571655,0.1382875472142276,False,0,,,,False,0,,,,False,0,0,0,0
